Order_id,buyer_id,manufacturer_id,inventoryid_id,seller_id,c_time
6631,Barry1885,4172,86631,Davis2129,7/26/2020
6632,Barry4403,,86632,Davis538,6/24/2020
6633,Barry2728,,86633,Davis4851,4/25/2021
6634,Barry1141,4173,86634,Davis2381,6/10/2020
6635,Barry2314,,86635,Davis54,2/5/2021
6636,Barry4242,4174,86636,Davis1535,7/17/2020
6637,Barry2439,4175,86637,Davis2573,3/16/2021
6638,Barry4656,4176,86638,Davis4152,5/6/2021
6639,Barry3310,,86639,Davis709,7/25/2020
6640,Barry2222,4177,86640,Davis3360,5/31/2020
6641,Barry1262,,86641,Davis335,4/10/2021
6642,Barry1272,4178,86642,Davis3297,11/29/2020
6643,Barry2544,4179,86643,Davis1992,8/27/2020
6644,Barry1048,4180,86644,Davis613,1/20/2021
6645,Barry4488,4181,86645,Davis1390,8/6/2020
6646,Barry1455,,86646,Davis717,12/13/2020
6647,Barry1747,4182,86647,Davis3285,12/17/2020
6648,Barry1804,4183,86648,Davis3986,3/23/2021
6649,Barry4131,4184,86649,Davis3238,7/25/2020
6650,Barry4999,4185,86650,Davis1121,3/11/2021
6651,Barry2788,4186,86651,Davis4174,5/5/2021
6652,Barry1492,,86652,Davis1211,10/15/2020
6653,Barry2641,,86653,Davis4084,5/20/2020
6654,Barry676,4187,86654,Davis3015,4/8/2021
6655,Barry200,4188,86655,Davis3612,5/28/2020
6656,Barry4993,4189,86656,Davis69,5/9/2021
6657,Barry2645,,86657,Davis1914,8/28/2020
6658,Barry3918,4190,86658,Davis1701,7/29/2020
6659,Barry643,4191,86659,Davis2220,1/29/2021
6660,Barry2649,,86660,Davis3040,1/24/2021
6661,Barry4457,4192,86661,Davis1291,2/25/2021
6662,Barry3367,4193,86662,Davis1163,8/17/2020
6663,Barry3137,4194,86663,Davis3270,5/11/2021
6664,Barry1313,4195,86664,Davis1451,5/6/2021
6665,Barry1444,,86665,Davis1183,11/21/2020
6666,Barry639,,86666,Davis1808,1/28/2021
6667,Barry2728,,86667,Davis2943,1/4/2021
6668,Barry3454,4196,86668,Davis671,5/6/2021
6669,Barry1174,4197,86669,Davis453,12/30/2020
6670,Barry4930,4198,86670,Davis1404,4/17/2021
6671,Barry880,4199,86671,Davis3164,6/26/2020
6672,Barry4778,,86672,Davis3713,11/29/2020
6673,Barry942,,86673,Davis4483,5/29/2020
6674,Barry1365,,86674,Davis3811,1/23/2021
6675,Barry2556,4200,86675,Davis4832,9/5/2020
6676,Barry548,,86676,Davis2017,12/19/2020
6677,Barry2523,,86677,Davis1215,7/7/2020
6678,Barry852,,86678,Davis2461,9/18/2020
6679,Barry4169,4201,86679,Davis3620,8/11/2020
6680,Barry1748,4202,86680,Davis3434,2/18/2021
6681,Barry3365,,86681,Davis999,9/2/2020
6682,Barry4621,,86682,Davis1839,6/3/2020
6683,Barry1821,4203,86683,Davis1545,9/2/2020
6684,Barry3997,4204,86684,Davis4139,8/31/2020
6685,Barry490,4205,86685,Davis526,7/12/2020
6686,Barry4704,,86686,Davis1537,5/21/2020
6687,Barry2186,4206,86687,Davis4091,5/28/2020
6688,Barry2957,4207,86688,Davis1728,9/21/2020
6689,Barry4621,4208,86689,Davis2748,12/16/2020
6690,Barry1973,,86690,Davis3481,8/16/2020
6691,Barry3375,4209,86691,Davis1064,1/20/2021
6692,Barry3855,4210,86692,Davis3088,6/3/2020
6693,Barry1426,,86693,Davis3901,8/5/2020
6694,Barry928,4211,86694,Davis4974,2/1/2021
6695,Barry1115,4212,86695,Davis1188,8/12/2020
6696,Barry304,4213,86696,Davis560,8/21/2020
6697,Barry252,,86697,Davis2405,2/2/2021
6698,Barry907,4214,86698,Davis2722,11/2/2020
6699,Barry3124,4215,86699,Davis4951,3/29/2021
6700,Barry1474,4216,86700,Davis1989,4/4/2021
6701,Barry1752,,86701,Davis2421,9/20/2020
6702,Barry3778,4217,86702,Davis4603,5/19/2020
6703,Barry2700,4218,86703,Davis4158,10/7/2020
6704,Barry3646,4219,86704,Davis2625,8/14/2020
6705,Barry3249,,86705,Davis287,12/3/2020
6706,Barry3443,4220,86706,Davis4740,10/20/2020
6707,Barry2181,4221,86707,Davis2646,2/19/2021
6708,Barry2206,,86708,Davis567,5/4/2021
6709,Barry2579,4222,86709,Davis3291,2/19/2021
6710,Barry4150,4223,86710,Davis1084,8/12/2020
6711,Barry1522,4224,86711,Davis4061,4/30/2021
6712,Barry2007,4225,86712,Davis958,12/7/2020
6713,Barry4704,4226,86713,Davis2382,1/21/2021
6714,Barry4047,,86714,Davis4122,4/1/2021
6715,Barry4227,4227,86715,Davis4622,1/13/2021
6716,Barry3090,,86716,Davis1353,5/10/2021
6717,Barry1004,,86717,Davis895,8/29/2020
6718,Barry4854,4228,86718,Davis1032,12/18/2020
6719,Barry2256,,86719,Davis4957,12/28/2020
6720,Barry4807,4229,86720,Davis2372,11/19/2020
6721,Barry1665,4230,86721,Davis1240,11/5/2020
6722,Barry175,4231,86722,Davis4409,6/11/2020
6723,Barry3679,,86723,Davis4454,9/3/2020
6724,Barry2030,4232,86724,Davis1579,8/10/2020
6725,Barry348,4233,86725,Davis3864,4/19/2021
6726,Barry106,4234,86726,Davis2442,4/1/2021
6727,Barry4392,4235,86727,Davis2750,5/16/2021
6728,Barry972,4236,86728,Davis3867,5/18/2020
6729,Barry1779,4237,86729,Davis331,2/21/2021
6730,Barry3395,,86730,Davis1623,10/26/2020
6731,Barry2670,,86731,Davis907,7/4/2020
6732,Barry705,4238,86732,Davis3645,12/11/2020
6733,Barry4468,4239,86733,Davis317,8/3/2020
6734,Barry4645,,86734,Davis2964,3/6/2021
6735,Barry1141,4240,86735,Davis1915,8/23/2020
6736,Barry3081,4241,86736,Davis4564,4/16/2021
6737,Barry4943,4242,86737,Davis1199,4/2/2021
6738,Barry202,4243,86738,Davis1207,8/21/2020
6739,Barry228,,86739,Davis3717,4/28/2021
6740,Barry1552,4244,86740,Davis3325,10/31/2020
6741,Barry3422,4245,86741,Davis2136,3/2/2021
6742,Barry4980,4246,86742,Davis314,1/29/2021
6743,Barry2583,4247,86743,Davis3571,7/2/2020
6744,Barry1409,4248,86744,Davis2407,1/30/2021
6745,Barry3183,4249,86745,Davis2202,4/12/2021
6746,Barry1621,4250,86746,Davis3377,5/19/2020
6747,Barry3768,,86747,Davis2556,11/11/2020
6748,Barry2222,4251,86748,Davis1270,4/29/2021
6749,Barry3401,4252,86749,Davis1185,5/29/2020
6750,Barry107,4253,86750,Davis1476,9/12/2020
6751,Barry4930,4254,86751,Davis4446,1/6/2021
6752,Barry3987,,86752,Davis4730,11/14/2020
6753,Barry129,,86753,Davis1262,8/15/2020
6754,Barry3775,4255,86754,Davis2113,1/3/2021
6755,Barry3531,,86755,Davis56,12/29/2020
6756,Barry3940,4256,86756,Davis3396,12/12/2020
6757,Barry2390,,86757,Davis2380,5/14/2021
6758,Barry2131,4257,86758,Davis2570,7/9/2020
6759,Barry3382,,86759,Davis305,5/20/2020
6760,Barry240,,86760,Davis23,2/12/2021
6761,Barry1870,4258,86761,Davis1401,4/2/2021
6762,Barry3122,4259,86762,Davis2491,1/22/2021
6763,Barry4691,4260,86763,Davis250,11/3/2020
6764,Barry2489,,86764,Davis4969,5/23/2020
6765,Barry3701,4261,86765,Davis3662,12/27/2020
6766,Barry175,4262,86766,Davis1904,12/1/2020
6767,Barry3239,4263,86767,Davis1542,2/7/2021
6768,Barry4296,4264,86768,Davis3569,3/21/2021
6769,Barry3990,4265,86769,Davis4155,8/8/2020
6770,Barry3598,4266,86770,Davis1444,12/15/2020
6771,Barry4562,,86771,Davis1001,5/29/2020
6772,Barry595,,86772,Davis1162,3/13/2021
6773,Barry2970,4267,86773,Davis2513,2/1/2021
6774,Barry617,4268,86774,Davis4294,1/8/2021
6775,Barry2695,4269,86775,Davis4959,5/31/2020
6776,Barry922,,86776,Davis3200,3/31/2021
6777,Barry1696,4270,86777,Davis4101,12/30/2020
6778,Barry2127,,86778,Davis3610,9/6/2020
6779,Barry2365,,86779,Davis1316,6/5/2020
6780,Barry4101,,86780,Davis2048,12/1/2020
6781,Barry476,4271,86781,Davis3475,9/28/2020
6782,Barry1770,,86782,Davis3696,12/20/2020
6783,Barry4598,4272,86783,Davis299,10/10/2020
6784,Barry762,4273,86784,Davis766,11/3/2020
6785,Barry4999,,86785,Davis2228,11/28/2020
6786,Barry3040,,86786,Davis3088,6/20/2020
6787,Barry2002,4274,86787,Davis4291,7/19/2020
6788,Barry3014,4275,86788,Davis4983,8/22/2020
6789,Barry3017,4276,86789,Davis380,11/25/2020
6790,Barry3132,4277,86790,Davis708,3/18/2021
6791,Barry1759,4278,86791,Davis4397,11/21/2020
6792,Barry2322,,86792,Davis711,2/5/2021
6793,Barry4039,4279,86793,Davis6,2/16/2021
6794,Barry3123,,86794,Davis4589,9/10/2020
6795,Barry2890,,86795,Davis3697,5/15/2021
6796,Barry2160,,86796,Davis62,1/1/2021
6797,Barry2465,4280,86797,Davis3341,12/7/2020
6798,Barry4307,,86798,Davis2984,7/21/2020
6799,Barry4150,,86799,Davis3097,12/21/2020
6800,Barry3727,4281,86800,Davis178,2/28/2021
6801,Barry4968,4282,86801,Davis2071,9/16/2020
6802,Barry910,,86802,Davis2757,1/20/2021
6803,Barry3692,4283,86803,Davis273,8/2/2020
6804,Barry252,4284,86804,Davis1159,5/10/2021
6805,Barry4293,4285,86805,Davis2380,6/15/2020
6806,Barry1481,4286,86806,Davis1383,5/6/2021
6807,Barry4957,4287,86807,Davis1302,7/8/2020
6808,Barry797,4288,86808,Davis4456,8/18/2020
6809,Barry713,,86809,Davis1578,12/30/2020
6810,Barry3424,,86810,Davis3345,9/30/2020
6811,Barry4579,4289,86811,Davis155,7/18/2020
6812,Barry1835,4290,86812,Davis2482,1/6/2021
6813,Barry2113,,86813,Davis960,4/27/2021
6814,Barry1452,,86814,Davis3449,4/26/2021
6815,Barry906,4291,86815,Davis3908,6/3/2020
6816,Barry77,4292,86816,Davis3670,7/22/2020
6817,Barry2039,4293,86817,Davis2058,4/22/2021
6818,Barry2990,4294,86818,Davis3741,7/26/2020
6819,Barry3354,,86819,Davis1202,2/3/2021
6820,Barry3455,4295,86820,Davis3354,6/22/2020
6821,Barry4655,4296,86821,Davis1283,11/20/2020
6822,Barry4336,4297,86822,Davis760,7/17/2020
6823,Barry4754,,86823,Davis4095,8/7/2020
6824,Barry3165,4298,86824,Davis3790,6/17/2020
6825,Barry157,,86825,Davis1468,2/4/2021
6826,Barry2232,,86826,Davis1797,11/7/2020
6827,Barry1854,4299,86827,Davis3876,2/5/2021
6828,Barry1641,4300,86828,Davis3633,4/16/2021
6829,Barry2278,4301,86829,Davis4534,6/16/2020
6830,Barry649,4302,86830,Davis1814,9/27/2020
6831,Barry1895,4303,86831,Davis4887,4/16/2021
6832,Barry4344,,86832,Davis909,11/13/2020
6833,Barry3400,4304,86833,Davis3971,6/17/2020
6834,Barry2870,,86834,Davis1784,6/9/2020
6835,Barry1672,4305,86835,Davis3962,4/23/2021
6836,Barry2833,4306,86836,Davis683,1/27/2021
6837,Barry322,,86837,Davis3359,12/4/2020
6838,Barry1902,4307,86838,Davis2789,2/7/2021
6839,Barry1753,,86839,Davis3337,8/18/2020
6840,Barry4053,,86840,Davis2503,12/4/2020
6841,Barry4267,4308,86841,Davis4391,12/27/2020
6842,Barry601,4309,86842,Davis3100,1/13/2021
6843,Barry4804,,86843,Davis3719,6/27/2020
6844,Barry1298,4310,86844,Davis2887,5/21/2020
6845,Barry4232,,86845,Davis3054,1/17/2021
6846,Barry1542,4311,86846,Davis591,6/9/2020
6847,Barry901,,86847,Davis4567,9/4/2020
6848,Barry1246,,86848,Davis1884,12/19/2020
6849,Barry1398,,86849,Davis1289,8/17/2020
6850,Barry4965,4312,86850,Davis776,10/21/2020
6851,Barry1721,,86851,Davis1007,9/12/2020
6852,Barry1720,4313,86852,Davis1792,3/18/2021
6853,Barry2615,,86853,Davis3024,1/23/2021
6854,Barry3591,4314,86854,Davis4257,4/6/2021
6855,Barry253,,86855,Davis2451,8/14/2020
6856,Barry4423,,86856,Davis4892,8/22/2020
6857,Barry4154,4315,86857,Davis993,9/18/2020
6858,Barry4322,4316,86858,Davis2119,9/5/2020
6859,Barry766,,86859,Davis2172,10/26/2020
6860,Barry29,,86860,Davis311,7/17/2020
6861,Barry1267,4317,86861,Davis1630,10/1/2020
6862,Barry127,4318,86862,Davis908,4/29/2021
6863,Barry169,,86863,Davis2752,10/19/2020
6864,Barry4270,4319,86864,Davis1450,6/22/2020
6865,Barry2235,,86865,Davis78,3/1/2021
6866,Barry3212,,86866,Davis4756,6/24/2020
6867,Barry1736,4320,86867,Davis4237,3/22/2021
6868,Barry1903,4321,86868,Davis3783,12/5/2020
6869,Barry3739,,86869,Davis3634,6/30/2020
6870,Barry2204,,86870,Davis3279,12/29/2020
6871,Barry3029,,86871,Davis1873,8/22/2020
6872,Barry1728,,86872,Davis2565,10/2/2020
6873,Barry3890,4322,86873,Davis152,6/1/2020
6874,Barry3860,,86874,Davis3126,12/1/2020
6875,Barry4499,,86875,Davis1076,7/7/2020
6876,Barry853,,86876,Davis4795,12/25/2020
6877,Barry904,,86877,Davis4025,12/21/2020
6878,Barry4294,4323,86878,Davis3344,7/31/2020
6879,Barry2700,4324,86879,Davis4732,3/28/2021
6880,Barry2945,,86880,Davis1403,3/22/2021
6881,Barry493,4325,86881,Davis4896,9/30/2020
6882,Barry1050,4326,86882,Davis3084,7/5/2020
6883,Barry629,4327,86883,Davis1140,5/21/2020
6884,Barry1422,4328,86884,Davis1275,1/31/2021
6885,Barry755,4329,86885,Davis4094,2/26/2021
6886,Barry892,4330,86886,Davis575,1/1/2021
6887,Barry2462,4331,86887,Davis3452,1/7/2021
6888,Barry3342,4332,86888,Davis3374,11/6/2020
6889,Barry3153,4333,86889,Davis2767,3/7/2021
6890,Barry4543,4334,86890,Davis4229,9/5/2020
6891,Barry2266,4335,86891,Davis3318,3/9/2021
6892,Barry4591,4336,86892,Davis142,6/20/2020
6893,Barry4294,4337,86893,Davis2042,3/20/2021
6894,Barry226,4338,86894,Davis3698,5/17/2021
6895,Barry3075,4339,86895,Davis2509,5/16/2021
6896,Barry3627,4340,86896,Davis2898,6/29/2020
6897,Barry4952,4341,86897,Davis12,6/11/2020
6898,Barry3211,,86898,Davis4849,1/12/2021
6899,Barry2161,4342,86899,Davis4852,7/20/2020
6900,Barry2776,4343,86900,Davis2711,5/22/2020
6901,Barry560,,86901,Davis1733,5/29/2020
6902,Barry2654,4344,86902,Davis2754,4/4/2021
6903,Barry1316,,86903,Davis421,4/7/2021
6904,Barry143,4345,86904,Davis344,7/15/2020
6905,Barry2588,4346,86905,Davis35,9/30/2020
6906,Barry4361,4347,86906,Davis4635,10/2/2020
6907,Barry1528,,86907,Davis3887,10/20/2020
6908,Barry781,4348,86908,Davis4981,7/19/2020
6909,Barry2497,,86909,Davis600,7/18/2020
6910,Barry3436,4349,86910,Davis3105,10/24/2020
6911,Barry1297,,86911,Davis2958,1/22/2021
6912,Barry2071,4350,86912,Davis1541,9/14/2020
6913,Barry3902,,86913,Davis4789,11/4/2020
6914,Barry1347,4351,86914,Davis786,3/14/2021
6915,Barry784,4352,86915,Davis1764,3/9/2021
6916,Barry3390,4353,86916,Davis1873,5/30/2020
6917,Barry2082,4354,86917,Davis1610,5/10/2021
6918,Barry117,4355,86918,Davis1036,7/13/2020
6919,Barry3251,4356,86919,Davis4175,2/20/2021
6920,Barry2926,4357,86920,Davis2287,11/8/2020
6921,Barry2622,4358,86921,Davis4962,5/22/2020
6922,Barry3193,,86922,Davis4782,2/7/2021
6923,Barry3578,,86923,Davis3537,6/25/2020
6924,Barry3935,4359,86924,Davis787,8/4/2020
6925,Barry3751,4360,86925,Davis3879,8/26/2020
6926,Barry346,,86926,Davis3994,8/26/2020
6927,Barry556,4361,86927,Davis4194,10/20/2020
6928,Barry4737,4362,86928,Davis2141,11/23/2020
6929,Barry2614,,86929,Davis3872,12/3/2020
6930,Barry2704,4363,86930,Davis4203,8/19/2020
6931,Barry1266,4364,86931,Davis1440,3/28/2021
6932,Barry1032,,86932,Davis469,4/13/2021
6933,Barry2905,4365,86933,Davis3359,2/11/2021
6934,Barry3951,,86934,Davis3686,9/22/2020
6935,Barry3575,4366,86935,Davis3351,7/25/2020
6936,Barry169,4367,86936,Davis463,6/21/2020
6937,Barry1117,4368,86937,Davis4934,12/8/2020
6938,Barry4977,4369,86938,Davis3599,4/7/2021
6939,Barry2110,,86939,Davis3588,9/12/2020
6940,Barry4530,,86940,Davis4714,10/10/2020
6941,Barry929,4370,86941,Davis4354,7/13/2020
6942,Barry3638,4371,86942,Davis767,6/23/2020
6943,Barry2828,,86943,Davis3867,8/2/2020
6944,Barry799,,86944,Davis1031,4/2/2021
6945,Barry3118,,86945,Davis2009,2/20/2021
6946,Barry671,4372,86946,Davis4345,4/14/2021
6947,Barry336,,86947,Davis3781,4/4/2021
6948,Barry2299,4373,86948,Davis2660,4/24/2021
6949,Barry1908,,86949,Davis4533,3/12/2021
6950,Barry1688,4374,86950,Davis3026,1/20/2021
6951,Barry4765,,86951,Davis27,1/9/2021
6952,Barry2844,,86952,Davis2999,9/26/2020
6953,Barry1921,4375,86953,Davis1239,9/24/2020
6954,Barry272,4376,86954,Davis1827,4/13/2021
6955,Barry106,4377,86955,Davis1797,1/8/2021
6956,Barry762,,86956,Davis1232,3/25/2021
6957,Barry908,4378,86957,Davis2257,8/30/2020
6958,Barry382,,86958,Davis295,7/6/2020
6959,Barry4378,,86959,Davis4743,5/8/2021
6960,Barry3713,4379,86960,Davis1055,4/5/2021
6961,Barry87,4380,86961,Davis4072,1/19/2021
6962,Barry4904,,86962,Davis3910,1/1/2021
6963,Barry4467,4381,86963,Davis3974,8/24/2020
6964,Barry2297,,86964,Davis1218,9/28/2020
6965,Barry2060,4382,86965,Davis2976,2/2/2021
6966,Barry4859,4383,86966,Davis3558,4/3/2021
6967,Barry2088,4384,86967,Davis2329,1/6/2021
6968,Barry4902,4385,86968,Davis2024,3/27/2021
6969,Barry2185,4386,86969,Davis2186,12/9/2020
6970,Barry3843,4387,86970,Davis3786,12/11/2020
6971,Barry1001,4388,86971,Davis4040,7/23/2020
6972,Barry888,,86972,Davis1785,10/13/2020
6973,Barry3600,4389,86973,Davis694,12/25/2020
6974,Barry2903,4390,86974,Davis3383,9/8/2020
6975,Barry2810,,86975,Davis1573,11/6/2020
6976,Barry4689,,86976,Davis4587,10/28/2020
6977,Barry3821,4391,86977,Davis1829,6/30/2020
6978,Barry364,,86978,Davis2644,10/26/2020
6979,Barry339,4392,86979,Davis3828,4/4/2021
6980,Barry4281,4393,86980,Davis2629,2/16/2021
6981,Barry1818,4394,86981,Davis1422,9/27/2020
6982,Barry4809,4395,86982,Davis367,7/15/2020
6983,Barry4559,4396,86983,Davis3683,10/30/2020
6984,Barry2099,4397,86984,Davis375,5/28/2020
6985,Barry1221,4398,86985,Davis1021,2/26/2021
6986,Barry3949,,86986,Davis1155,4/16/2021
6987,Barry1053,4399,86987,Davis1030,5/14/2021
6988,Barry4988,4400,86988,Davis3327,3/8/2021
6989,Barry1476,4401,86989,Davis397,3/19/2021
6990,Barry4872,4402,86990,Davis945,6/29/2020
6991,Barry4913,4403,86991,Davis669,9/19/2020
6992,Barry646,,86992,Davis1100,10/29/2020
6993,Barry3192,,86993,Davis3214,8/1/2020
6994,Barry3667,4404,86994,Davis4131,10/2/2020
6995,Barry2058,,86995,Davis1972,1/30/2021
6996,Barry895,4405,86996,Davis2107,2/12/2021
6997,Barry1695,,86997,Davis188,4/6/2021
6998,Barry883,4406,86998,Davis2591,8/7/2020
6999,Barry2183,4407,86999,Davis3054,4/6/2021
7000,Barry3191,,87000,Davis3589,7/26/2020
7001,Barry2581,4408,87001,Davis2072,9/29/2020
7002,Barry4361,,87002,Davis550,3/6/2021
7003,Barry1050,,87003,Davis824,2/7/2021
7004,Barry4004,,87004,Davis4168,8/14/2020
7005,Barry3447,,87005,Davis1353,3/4/2021
7006,Barry2134,4409,87006,Davis3002,7/21/2020
7007,Barry1686,4410,87007,Davis1600,12/9/2020
7008,Barry4368,4411,87008,Davis2011,6/20/2020
7009,Barry4674,4412,87009,Davis1080,3/20/2021
7010,Barry3949,4413,87010,Davis1173,4/14/2021
7011,Barry1153,,87011,Davis2075,7/1/2020
7012,Barry3500,4414,87012,Davis3590,4/14/2021
7013,Barry1178,4415,87013,Davis3064,2/28/2021
7014,Barry973,,87014,Davis3321,6/28/2020
7015,Barry2216,,87015,Davis4154,3/24/2021
7016,Barry2593,4416,87016,Davis250,2/4/2021
7017,Barry1400,4417,87017,Davis1011,6/4/2020
7018,Barry89,,87018,Davis2232,9/18/2020
7019,Barry4613,4418,87019,Davis2288,2/18/2021
7020,Barry2640,4419,87020,Davis3634,11/27/2020
7021,Barry3366,,87021,Davis57,10/21/2020
7022,Barry1276,4420,87022,Davis1806,12/26/2020
7023,Barry3939,4421,87023,Davis2827,12/26/2020
7024,Barry3987,4422,87024,Davis1828,10/16/2020
7025,Barry3340,4423,87025,Davis3825,3/18/2021
7026,Barry1179,4424,87026,Davis3372,2/15/2021
7027,Barry3271,,87027,Davis4702,10/12/2020
7028,Barry1489,4425,87028,Davis2161,12/31/2020
7029,Barry691,4426,87029,Davis2694,2/15/2021
7030,Barry4319,,87030,Davis3420,9/1/2020
7031,Barry2613,4427,87031,Davis3809,12/28/2020
7032,Barry1194,4428,87032,Davis3449,7/30/2020
7033,Barry845,4429,87033,Davis279,1/10/2021
7034,Barry608,4430,87034,Davis354,3/8/2021
7035,Barry174,,87035,Davis2119,10/30/2020
7036,Barry2864,,87036,Davis1899,8/27/2020
7037,Barry404,4431,87037,Davis1862,1/21/2021
7038,Barry4054,,87038,Davis3836,5/3/2021
7039,Barry959,4432,87039,Davis2016,11/14/2020
7040,Barry3426,4433,87040,Davis1334,4/29/2021
7041,Barry3329,4434,87041,Davis4053,1/16/2021
7042,Barry4391,4435,87042,Davis4306,1/1/2021
7043,Barry593,4436,87043,Davis182,8/4/2020
7044,Barry1539,,87044,Davis4252,3/26/2021
7045,Barry794,4437,87045,Davis3366,6/15/2020
7046,Barry1248,4438,87046,Davis1242,6/11/2020
7047,Barry4122,4439,87047,Davis4536,1/19/2021
7048,Barry1447,,87048,Davis4307,3/29/2021
7049,Barry4894,,87049,Davis2033,2/14/2021
7050,Barry294,,87050,Davis951,11/1/2020
7051,Barry2935,,87051,Davis3978,7/31/2020
7052,Barry4223,,87052,Davis4465,9/29/2020
7053,Barry3117,,87053,Davis1488,1/12/2021
7054,Barry3514,4440,87054,Davis2235,11/11/2020
7055,Barry2531,,87055,Davis3682,1/20/2021
7056,Barry2022,4441,87056,Davis1427,1/18/2021
7057,Barry4557,4442,87057,Davis4086,6/13/2020
7058,Barry2351,4443,87058,Davis4031,4/19/2021
7059,Barry1693,4444,87059,Davis310,5/9/2021
7060,Barry3236,4445,87060,Davis1967,12/10/2020
7061,Barry1830,4446,87061,Davis4385,8/14/2020
7062,Barry550,,87062,Davis2696,11/12/2020
7063,Barry3503,4447,87063,Davis3855,1/1/2021
7064,Barry2469,4448,87064,Davis1806,6/6/2020
7065,Barry1960,4449,87065,Davis27,7/23/2020
7066,Barry463,4450,87066,Davis2486,10/22/2020
7067,Barry1471,4451,87067,Davis4676,4/10/2021
7068,Barry2108,4452,87068,Davis4750,2/26/2021
7069,Barry1270,,87069,Davis2783,6/30/2020
7070,Barry429,4453,87070,Davis2648,10/30/2020
7071,Barry3697,4454,87071,Davis2588,3/23/2021
7072,Barry3231,4455,87072,Davis4693,11/21/2020
7073,Barry2539,,87073,Davis4278,8/29/2020
7074,Barry4828,4456,87074,Davis4407,12/9/2020
7075,Barry3518,4457,87075,Davis1950,5/16/2021
7076,Barry459,4458,87076,Davis253,12/17/2020
7077,Barry4125,4459,87077,Davis3583,7/30/2020
7078,Barry3009,,87078,Davis2889,6/22/2020
7079,Barry663,,87079,Davis2208,10/5/2020
7080,Barry186,4460,87080,Davis4197,10/10/2020
7081,Barry4817,,87081,Davis4497,1/23/2021
7082,Barry4352,,87082,Davis4615,8/14/2020
7083,Barry3493,4461,87083,Davis2810,2/22/2021
7084,Barry427,,87084,Davis2804,1/24/2021
7085,Barry4115,,87085,Davis2842,9/3/2020
7086,Barry3192,4462,87086,Davis2206,6/6/2020
7087,Barry377,,87087,Davis644,5/19/2020
7088,Barry2287,,87088,Davis3707,5/7/2021
7089,Barry1229,,87089,Davis2364,12/29/2020
7090,Barry2633,4463,87090,Davis1552,4/2/2021
7091,Barry2343,,87091,Davis2185,2/26/2021
7092,Barry1441,4464,87092,Davis4543,2/25/2021
7093,Barry1972,,87093,Davis4024,11/8/2020
7094,Barry4716,,87094,Davis3505,10/22/2020
7095,Barry3163,,87095,Davis4711,12/11/2020
7096,Barry903,4465,87096,Davis2666,7/9/2020
7097,Barry3721,,87097,Davis1943,1/31/2021
7098,Barry2942,4466,87098,Davis4181,5/18/2020
7099,Barry2359,4467,87099,Davis4115,3/2/2021
7100,Barry398,,87100,Davis2806,5/22/2020
7101,Barry2010,,87101,Davis4665,3/4/2021
7102,Barry4534,,87102,Davis2581,11/20/2020
7103,Barry4392,4468,87103,Davis229,7/19/2020
7104,Barry475,4469,87104,Davis3982,1/26/2021
7105,Barry3941,,87105,Davis4383,5/17/2021
7106,Barry4374,4470,87106,Davis459,11/29/2020
7107,Barry2900,4471,87107,Davis1691,8/18/2020
7108,Barry4590,,87108,Davis1267,3/28/2021
7109,Barry1466,4472,87109,Davis3106,12/2/2020
7110,Barry3031,,87110,Davis2348,3/17/2021
7111,Barry3654,4473,87111,Davis4511,1/29/2021
7112,Barry1909,4474,87112,Davis3904,11/19/2020
7113,Barry444,,87113,Davis2916,10/24/2020
7114,Barry1077,,87114,Davis1892,2/27/2021
7115,Barry1368,4475,87115,Davis3651,1/6/2021
7116,Barry254,,87116,Davis833,11/8/2020
7117,Barry4102,4476,87117,Davis4601,10/2/2020
7118,Barry1624,,87118,Davis4922,12/22/2020
7119,Barry849,,87119,Davis2484,4/29/2021
7120,Barry1165,4477,87120,Davis2998,2/26/2021
7121,Barry951,,87121,Davis3814,6/28/2020
7122,Barry1033,4478,87122,Davis2214,12/1/2020
7123,Barry4571,4479,87123,Davis2685,10/5/2020
7124,Barry4119,4480,87124,Davis907,8/29/2020
7125,Barry3684,4481,87125,Davis763,4/1/2021
7126,Barry4204,4482,87126,Davis1159,3/5/2021
7127,Barry4548,4483,87127,Davis3456,7/22/2020
7128,Barry502,,87128,Davis2798,11/10/2020
7129,Barry4247,4484,87129,Davis3944,1/21/2021
7130,Barry1575,,87130,Davis2883,10/17/2020
7131,Barry2265,4485,87131,Davis4033,1/16/2021
7132,Barry4146,,87132,Davis4687,9/10/2020
7133,Barry1838,4486,87133,Davis3747,5/21/2020
7134,Barry2447,4487,87134,Davis1399,12/8/2020
7135,Barry1663,4488,87135,Davis2797,10/16/2020
7136,Barry3559,,87136,Davis2075,2/14/2021
7137,Barry477,4489,87137,Davis4564,10/26/2020
7138,Barry2509,4490,87138,Davis95,8/1/2020
7139,Barry2372,4491,87139,Davis4125,2/18/2021
7140,Barry3780,,87140,Davis74,2/10/2021
7141,Barry3737,,87141,Davis3546,3/7/2021
7142,Barry1054,4492,87142,Davis1307,2/13/2021
7143,Barry2032,,87143,Davis4656,7/28/2020
7144,Barry2076,4493,87144,Davis4857,1/4/2021
7145,Barry267,,87145,Davis4321,9/14/2020
7146,Barry2111,4494,87146,Davis1305,10/15/2020
7147,Barry4187,,87147,Davis2728,12/12/2020
7148,Barry349,4495,87148,Davis2141,2/11/2021
7149,Barry4464,4496,87149,Davis4020,5/7/2021
